"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"decLinearProd","10yr_rwa","linear",1,"trendER",11,0.3,120877.016874825,0.440155558687057,111602.389609435,0.451380747067685,192536.553089569,0.434339094295344,153184.780369149,0.607623899262577,161108.991910124,0.58523185740324,190118.720879729,0.428417636176115,78425.0696975311,59773.647163804,0.5932531391489,1.68562108484522,59773.647163804,0.5932531391489,1.68562108484522,36385.2871173986,0.321144287204314,0.325060675895539,1,1,0,1,164587.293617891,271656.737627976,89083.9830223546
"decLinearProd","10yr_rwa","linear",1,"trendER",12,0.3,111545.030637204,0.546528992045747,109699.73213668,0.564133445125858,167116.505319259,0.59294594562663,132129.170523154,0.773632220130357,136931.277167319,0.764819280361484,163036.657479113,0.601627252805139,65731.4794277872,46427.2233795613,0.813661267507565,1.22901266157505,46427.2233795613,0.813661267507565,1.22901266157505,21850.2327911789,0.305547473665066,0.305235538272052,1,1,0,1,171619.927170834,332584.720281073,132999.415811475
"decLinearProd","10yr_rwa","linear",1,"trendER",13,0.3,103593.536475074,0.529417298687325,105065.295260259,0.513478081719709,172809.702290719,0.48220908095486,129130.766063437,0.713654025625517,153562.649588783,0.642313131735182,177337.009879743,0.46867424060481,77569.1329533142,59846.6014028475,0.692513342468916,1.4440154993041,59846.6014028475,0.692513342468916,1.4440154993041,26506.8359006821,0.305162580164708,0.316587226246007,1,1,0,1,97629.1124091381,200529.327001117,66804.8621344085
"decLinearProd","10yr_rwa","linear",1,"trendER",14,0.3,107314.242199052,0.580315000280185,108506.78120641,0.609441507330378,157471.076538717,0.583114954674644,147027.393035835,0.784500732312098,159143.711133884,0.70909747380039,159326.296317661,0.590929683919642,55069.0887603481,46194.1712673794,0.714042967329858,1.40047594578162,46194.1712673794,0.714042967329858,1.40047594578162,22539.6042181609,0.292999494730611,0.290600459831252,0,0,0,1,115183.46680418,196001.762632926,81558.5225796583
"decLinearProd","10yr_rwa","linear",1,"trendER",15,0.3,125780.715948365,0.503525552225639,119415.857393592,0.541892717914762,189053.230409486,0.500919218089289,149599.274264288,0.699831440156023,155107.731693672,0.65600008791123,185528.718547669,0.512767022922672,91670.3435280838,60694.5021145153,0.765385984231328,1.30653032666164,60694.5021145153,0.765385984231328,1.30653032666164,33463.0419316286,0.308105582024228,0.30586775032289,1,1,0,1,125604.448648238,216369.941703553,66111.7514322097
"decLinearProd","10yr_rwa","linear",1,"trendER",16,0.3,89188.5164659563,0.673924646147313,94413.4892044194,0.714197641961639,126154.386047756,0.68758192990755,118281.168475726,0.805193857439273,114743.894777447,0.853556821445112,133264.385807457,0.708779901184653,47249.9780379441,39699.831254884,0.886188798729943,1.12842771363525,39699.831254884,0.886188798729943,1.12842771363525,16251.7251258936,0.293429548932205,0.291239046298691,1,1,0,1,148153.193098024,256395.591044888,90031.7323234587
"decLinearProd","10yr_rwa","linear",1,"trendER",17,0.3,104673.705012646,0.47182100227417,104426.790830332,0.474941768483186,156104.612220934,0.518414416803207,152529.699196809,0.65190775500537,165966.058448759,0.67089351205379,157691.609003088,0.524568146032183,78994.8181887731,49898.7758833252,0.890379285204458,1.12311687459167,49898.7758833252,0.890379285204458,1.12311687459167,24805.6424008314,0.318651332171652,0.321435976124795,1,1,0,1,105009.746819683,165020.659815132,85326.2273864233
"decLinearProd","10yr_rwa","linear",1,"trendER",18,0.3,93435.1187840523,0.606829029041774,87807.8819245642,0.58818606298483,133540.868264847,0.670633955926611,127943.941571569,0.769476140346846,133727.052261718,0.754112054842784,134994.471607563,0.645127936344196,66474.2866784277,41173.3184515646,0.984281292602872,1.01596973092474,41173.3184515646,0.984281292602872,1.01596973092474,26095.0102000311,0.32285603997055,0.308582270155343,1,1,0,1,114430.811452243,240624.383099998,95252.0511826163
"decLinearProd","10yr_rwa","linear",1,"trendER",19,0.3,95287.7813639211,0.512442710069698,90818.8726531497,0.514964873285988,151351.042356104,0.542360589843645,132032.221885976,0.710169640539614,141190.093788359,0.65559976365879,161032.615693996,0.543120873163733,53700.646931307,46766.9531969062,0.787790431117774,1.26937312323168,46766.9531969062,0.787790431117774,1.26937312323168,25383.512040263,0.303675620336209,0.303556195984278,1,1,0,1,141904.931622072,232466.468757135,94652.570087146
"decLinearProd","10yr_rwa","linear",1,"trendER",20,0.3,102316.381995567,0.521112194921954,103497.954788921,0.507800548458893,154957.552600629,0.570871468034652,125411.101598746,0.777450054928791,134176.726711693,0.730870293925621,146898.684556015,0.559331910524821,52157.950547037,47518.9766610667,0.783234250860975,1.27675723948582,47518.9766610667,0.783234250860975,1.27675723948582,18654.4591578315,0.315291059091271,0.326304823949124,0,1,0,1,141427.431845443,238486.225367847,82180.601122219
"decLinearProd","10yr_rwa","linear",1,"trendER",21,0.3,103368.610910776,0.577957288183302,101329.703869882,0.629605135314986,149648.055499449,0.597391777137668,117207.47356755,0.774992333496498,140913.633548829,0.755562042712222,145563.054413969,0.624167659604083,64192.522914405,41910.328260661,0.766545894828973,1.30455333039532,41910.328260661,0.766545894828973,1.30455333039532,23048.0226114311,0.286712935554963,0.289314292880428,1,1,0,1,139543.805058312,245297.023631951,78874.2624204639
"decLinearProd","10yr_rwa","linear",1,"trendER",22,0.3,94868.0442796039,0.473914473681704,102639.496209034,0.492175470945729,156582.84575408,0.471334647397539,140475.959352482,0.611602011673933,149185.92746856,0.629484997689148,156577.32397113,0.47677560982976,85250.3842892773,51060.1005522447,0.650325452660042,1.53769162180209,51060.1005522447,0.650325452660042,1.53769162180209,35230.2818261596,0.314693891633113,0.313787972373944,1,1,0,1,156921.776709995,245526.459352772,100692.021730661
"decLinearProd","10yr_rwa","linear",1,"trendER",23,0.3,114709.914826053,0.507736142916986,107927.467103155,0.494062080146462,172789.344583702,0.527391599207919,147088.823278529,0.692795245124371,155841.036750447,0.634221798182047,158772.132608441,0.523551012173479,73311.1036903604,51783.2720161315,0.751381975462681,1.33088100680646,51783.2720161315,0.751381975462681,1.33088100680646,29775.7466820644,0.309768479891998,0.307832594579378,1,1,0,1,140897.210487504,255064.7183181,113282.150431032
"decLinearProd","10yr_rwa","linear",1,"trendER",24,0.3,105414.769484136,0.564021132290445,104653.777543684,0.536578603547326,157972.121970034,0.541556126626476,143816.831417393,0.745644076977865,158818.264892518,0.705246810139148,158439.394362358,0.528696442096191,82161.1272530216,53082.9425447302,0.653316607280262,1.53065143126083,53082.9425447302,0.653316607280262,1.53065143126083,35861.2911568908,0.320875743535321,0.320191630165883,1,1,0,1,109377.970701262,206981.413115154,83089.4925840406
"decLinearProd","10yr_rwa","linear",1,"trendER",25,0.3,98620.3446821156,0.559638197940175,107715.507928489,0.562645436972441,155700.397286052,0.575546090402008,126932.938858157,0.678437698674094,137301.319298385,0.673268405706488,161046.229819104,0.572373921565801,63621.6010945487,45143.0136507434,0.753907995284731,1.32642179981435,45143.0136507434,0.753907995284731,1.32642179981435,21111.1491054517,0.294176882739497,0.281865534852475,1,1,0,1,145685.061123259,205815.975776425,72734.3789104679
"decLinearProd","10yr_rwa","linear",1,"trendER",26,0.3,106175.606833092,0.56837810755663,109991.609706927,0.565564456724552,163408.256653177,0.525173075908815,132205.786859449,0.600168932210764,162547.531844186,0.560181005083925,174566.303030557,0.523798864412386,85150.1061456699,49868.3810912441,0.710149880183422,1.40815344465272,49868.3810912441,0.710149880183422,1.40815344465272,33485.4202389695,0.298922214150773,0.305105908407573,0,1,0,1,100810.984521965,167966.803548549,55236.8140052683
"decLinearProd","10yr_rwa","linear",1,"trendER",27,0.3,100863.077385843,0.607520142382621,96586.3939034919,0.607981695527542,158315.680972454,0.522799578099525,132522.248510683,0.641755960424355,146958.371739987,0.562232161707969,159826.66251379,0.525724190558203,69777.5734731861,52126.6454822222,0.686113779277598,1.45748421064053,52126.6454822222,0.686113779277598,1.45748421064053,31915.5818989473,0.328828720531618,0.325493696157736,0,1,0,1,90011.2367262608,210748.821270417,90893.9667783241
"decLinearProd","10yr_rwa","linear",1,"trendER",28,0.3,109293.150938495,0.541809300445087,106093.980126713,0.518900963674298,160539.981173924,0.570151568745767,127985.431143228,0.728769313196465,135972.501572746,0.629107415717598,157506.757118573,0.55379836669723,61412.6663881943,47533.1514051391,0.716957320090034,1.39478316488131,47533.1514051391,0.716957320090034,1.39478316488131,22605.2782703278,0.296789109866665,0.316778305752435,0,1,0,1,127140.39943216,208552.182319741,100005.931484621
"decLinearProd","10yr_rwa","linear",1,"trendER",29,0.3,110379.591880611,0.582308701811858,110569.072695432,0.576988223087396,171081.973867998,0.566936074152366,157910.622515772,0.733367948759628,168786.887373944,0.677957574678881,174726.507643504,0.565636418504073,59708.0819446309,52314.3123470272,0.762349799320047,1.31173380106077,52314.3123470272,0.762349799320047,1.31173380106077,25964.7276665301,0.328947264163978,0.323934282015808,0,0,0,1,131183.442535055,264990.286787436,115417.083138137
"decLinearProd","10yr_rwa","linear",1,"trendER",30,0.3,104818.01877074,0.426020367234616,109353.153362152,0.436972081844689,179371.921956978,0.487300669605603,131588.96716649,0.632059832819926,155047.135647489,0.59408347011827,182435.826619959,0.492797887916901,60786.3901585724,50347.7553886856,0.83203690563715,1.2018697647002,50347.7553886856,0.83203690563715,1.2018697647002,18047.8666882793,0.285789952463231,0.298397384482648,0,1,0,1,121312.995608197,203659.949921092,95533.1100714353
