"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"decLinearProd","5yr_simple","linear",1,"trendER",11,0.3,120877.016874825,0.438621543335617,111602.389609435,0.449855655094578,192536.553089569,0.434339094295344,153184.780369149,0.606985578942233,161108.991910124,0.585227840770377,190118.720879729,0.428283302643504,78634.9985803597,59773.647163804,0.596584204426991,1.67620931392322,59773.647163804,0.596584204426991,1.67620931392322,36385.2871173986,0.321144287204314,0.325060675895539,1,1,0,1,164587.293617891,271656.737627976,89083.9830223546
"decLinearProd","5yr_simple","linear",1,"trendER",12,0.3,111545.030637204,0.546528992045747,109699.73213668,0.564133445125858,167116.505319259,0.59294594562663,132129.170523154,0.773632220130357,136931.277167319,0.764819280361484,163036.657479113,0.601627252805139,65731.4794277872,46427.2233795613,0.813661267507565,1.22901266157505,46427.2233795613,0.813661267507565,1.22901266157505,21850.2327911789,0.305547473665066,0.305235538272052,1,1,0,1,171619.927170834,332584.720281073,132999.415811475
"decLinearProd","5yr_simple","linear",1,"trendER",13,0.3,103593.536475074,0.529417298687325,105065.295260259,0.513478081719709,172809.702290719,0.48220908095486,129130.766063437,0.713654025625517,153562.649588783,0.642313131735182,177337.009879743,0.46867424060481,77569.1329533142,59846.6014028475,0.692513342468916,1.4440154993041,59846.6014028475,0.692513342468916,1.4440154993041,26506.8359006821,0.305162580164708,0.316587226246007,1,1,0,1,97629.1124091381,200529.327001117,66804.8621344085
"decLinearProd","5yr_simple","linear",1,"trendER",14,0.3,107314.242199052,0.579985290951667,108506.78120641,0.609128614744846,157471.076538717,0.583031441002909,147027.393035835,0.784268238877738,159143.711133884,0.709095401214605,159326.296317661,0.590849357058686,55069.0887603481,46194.1712673794,0.71449061180563,1.39959851602926,46194.1712673794,0.71449061180563,1.39959851602926,22539.6042181609,0.292999494730611,0.290600459831252,0,0,0,1,115183.46680418,196001.762632926,81558.5225796583
"decLinearProd","5yr_simple","linear",1,"trendER",15,0.3,125780.715948365,0.503525552225639,119415.857393592,0.541892717914762,189053.230409486,0.500919218089289,149599.274264288,0.699831440156023,155107.731693672,0.65600008791123,185528.718547669,0.512767022922672,91670.3435280838,60694.5021145153,0.765385984231328,1.30653032666164,60694.5021145153,0.765385984231328,1.30653032666164,33463.0419316286,0.308105582024228,0.30586775032289,1,1,0,1,125604.448648238,216369.941703553,66111.7514322097
"decLinearProd","5yr_simple","linear",1,"trendER",16,0.3,93452.2585632126,0.659595413288467,97186.8949900855,0.702041560467398,126279.922672966,0.681433115314473,118954.671053209,0.797105744013391,115426.465244706,0.848977087626715,133264.385807457,0.703220879505986,47925.1536523467,39755.5777718892,0.907790810364744,1.10157537241229,39755.5777718892,0.907790810364744,1.10157537241229,14811.1375999125,0.282604058418419,0.280573358884892,1,1,0,1,148153.193098024,256395.591044888,90031.7323234587
"decLinearProd","5yr_simple","linear",1,"trendER",17,0.3,104503.677712348,0.481671517343992,104052.389944892,0.484097559289697,156106.169951834,0.518150687972035,152632.616585827,0.652090477082876,165382.821436334,0.67109632489497,157602.513626628,0.524293783028649,79082.3213662662,49547.9001852924,0.900334346006529,1.11069849154988,49547.9001852924,0.900334346006529,1.11069849154988,24149.7941909137,0.315685650034071,0.315288076597527,1,1,0,1,104669.692219089,164194.955720092,83642.099140129
"decLinearProd","5yr_simple","linear",1,"trendER",18,0.3,93711.9922905042,0.602430701656274,87807.8819245642,0.583754143632903,135527.63079638,0.669524380572555,127943.941571569,0.767603027750693,133727.052261718,0.75413809319266,134994.471607563,0.64408513039228,69342.4788035277,41173.3184515646,0.990759069694701,1.00932712158582,41173.3184515646,0.990759069694701,1.00932712158582,25224.407118892,0.32285603997055,0.308582270155343,1,1,0,1,114430.811452243,240624.383099998,95252.0511826163
"decLinearProd","5yr_simple","linear",1,"trendER",19,0.3,95287.7813639211,0.503981075090014,90818.8726531497,0.507387335556874,151450.35107313,0.540175174516983,132425.778597878,0.706245839674969,141190.093788359,0.653910011555945,161032.615693996,0.540475518746428,56325.5885888561,46766.9531969062,0.80017055976482,1.249733557173,46766.9531969062,0.80017055976482,1.249733557173,23210.0166408916,0.297088636932387,0.297559220942107,1,1,0,1,141904.931622072,232466.468757135,94652.570087146
"decLinearProd","5yr_simple","linear",1,"trendER",20,0.3,102316.381995567,0.515649071762391,103497.954788921,0.502321540352894,154957.552600629,0.568969814563981,125411.101598746,0.774440711003967,134176.726711693,0.729898648980266,146898.684556015,0.557250423683787,53229.8878531687,47041.6912422589,0.793011576144659,1.26101563972325,47041.6912422589,0.793011576144659,1.26101563972325,17798.1389404756,0.315291059091271,0.326304823949124,0,1,0,1,141427.431845443,238486.225367847,82180.601122219
"decLinearProd","5yr_simple","linear",1,"trendER",21,0.3,103368.610910776,0.572327170573117,101329.703869882,0.623385921369741,151125.103706793,0.596427246012109,118869.870728377,0.773634024795838,140886.8120188,0.754328312243314,145563.054413969,0.62296539057658,64302.5219671426,43507.8237454567,0.761797032158074,1.31268560756548,43507.8237454567,0.761797032158074,1.31268560756548,23053.8882507894,0.302406348483317,0.297729230671208,1,1,0,1,139543.805058312,245297.023631951,78874.2624204639
"decLinearProd","5yr_simple","linear",1,"trendER",22,0.3,95349.370651872,0.465523834299768,102672.536003925,0.483910489930677,156582.84575408,0.469619855285762,141071.168743719,0.608069517021591,149204.397264784,0.627740884034281,156577.32397113,0.475092141089667,85399.6512755805,51060.1005522447,0.66323766371846,1.50775514525739,51060.1005522447,0.66323766371846,1.50775514525739,29807.9667765445,0.301776683237559,0.294223698943131,1,1,0,1,156921.776709995,245526.459352772,100692.021730661
"decLinearProd","5yr_simple","linear",1,"trendER",23,0.3,114709.914826053,0.504153825740882,107927.467103155,0.490449150945076,172789.344583702,0.526134064706084,147088.823278529,0.691272447262139,155841.036750447,0.633360838838308,158772.132608441,0.52250269267232,74435.9188104665,51783.2720161315,0.754569209914082,1.32525948165028,51783.2720161315,0.754569209914082,1.32525948165028,30222.4417956825,0.307596567703633,0.307832594579378,1,1,0,1,140897.210487504,255064.7183181,113282.150431032
"decLinearProd","5yr_simple","linear",1,"trendER",24,0.3,105414.769484136,0.562637706104985,104653.777543684,0.535182702614082,157972.121970034,0.541260122187642,143816.831417393,0.745122857275395,158820.620500194,0.705227032511077,158439.394362358,0.528382529328966,82772.2299711824,53082.9425447302,0.655743240542357,1.52498712632236,53082.9425447302,0.655743240542357,1.52498712632236,35861.2911568908,0.320875743535321,0.320191630165883,1,1,0,1,109377.970701262,206981.413115154,83089.4925840406
"decLinearProd","5yr_simple","linear",1,"trendER",25,0.3,98620.3446821156,0.559638197940175,107715.507928489,0.562645436972441,155700.397286052,0.575546090402008,126932.938858157,0.678437698674094,137301.319298385,0.673268405706488,161046.229819104,0.572373921565801,63621.6010945487,45143.0136507434,0.753907995284731,1.32642179981435,45143.0136507434,0.753907995284731,1.32642179981435,21111.1491054517,0.294176882739497,0.281865534852475,1,1,0,1,145685.061123259,205815.975776425,72734.3789104679
"decLinearProd","5yr_simple","linear",1,"trendER",26,0.3,108205.465816164,0.567257883413622,109991.611622064,0.56423124961247,163407.03075509,0.525266288359687,132205.788110451,0.601310496966676,162547.531844186,0.561250312784378,174527.593746462,0.524004450159485,85150.1361761449,49869.6441669644,0.713653372355998,1.40124048836017,49869.6441669644,0.713653372355998,1.40124048836017,33485.4231873517,0.298922214150773,0.300377843178384,0,1,0,1,100810.984521965,167966.803548549,55236.8140052683
"decLinearProd","5yr_simple","linear",1,"trendER",27,0.3,100869.110919208,0.600383244377348,96537.2306732582,0.600095340071376,158316.181578984,0.522470061601936,132399.458192875,0.644911309172778,146943.840113366,0.56537306005496,159826.947364785,0.525188254324071,69778.3297640112,52261.2753444504,0.685113459943514,1.45961225179031,52261.2753444504,0.685113459943514,1.45961225179031,31915.9130246394,0.328828720531618,0.325493696157736,0,1,0,1,90011.2367262608,210748.821270417,90893.9667783241
"decLinearProd","5yr_simple","linear",1,"trendER",28,0.3,109293.138579328,0.540135286743785,101609.27245184,0.517052798198169,160539.656812759,0.569544013675688,127985.431143228,0.727871200338909,135972.063218283,0.629646664610631,157506.322515171,0.553785219527473,64257.2223742596,47531.5833792015,0.718843945824025,1.3911225180504,47531.5833792015,0.718843945824025,1.3911225180504,22848.7795158291,0.302411263875782,0.313276840649929,0,1,0,1,124235.590828423,203787.338287189,100005.931484621
"decLinearProd","5yr_simple","linear",1,"trendER",29,0.3,110379.591880611,0.580312417017462,110569.072695432,0.574998311884939,171081.973867998,0.566188294829206,157910.622515772,0.731802829666069,168786.887373944,0.677955503567621,174726.507643504,0.564901640425848,59825.6082974187,52314.3123470272,0.76389951442821,1.30907270015548,52314.3123470272,0.76389951442821,1.30907270015548,25964.7276665301,0.325876442514441,0.318994813631173,0,0,0,1,131183.442535055,264990.286787436,115417.083138137
"decLinearProd","5yr_simple","linear",1,"trendER",30,0.3,101196.376704664,0.438651224473451,109390.035444489,0.443753721309209,178953.29896754,0.487917358082456,131589.613899458,0.632347291621582,155023.965738261,0.594002295576572,182437.930124658,0.49264613248648,60782.6342772363,50045.0307259965,0.806467049719831,1.23997626480512,50045.0307259965,0.806467049719831,1.23997626480512,18047.0397720666,0.291323380291125,0.298697705540425,0,1,0,1,129833.404369159,203659.949921092,92753.5401210814
