"year","iteration","sAg","ppnCUsLowerBM"
63,"2",24003.6579111228,1
63,"3",122959.147292541,1
63,"4",191557.303753208,1
63,"5",93617.4990820684,1
64,"1",244450.345946584,1
64,"2",174499.545928967,1
64,"3",90338.0960423632,1
64,"4",58924.6553092414,1
64,"5",143509.879229713,1
65,"1",35510.7731070515,1
65,"2",28053.8968002935,1
65,"3",216290.077429694,1
65,"4",122182.882810667,1
65,"5",43976.0287348271,1
66,"1",163984.461215941,1
66,"2",173231.637476958,1
66,"3",113667.912123649,1
66,"4",114698.951556572,1
66,"5",34929.3146972215,1
67,"1",122366.00406324,1
67,"2",28238.9449558424,1
67,"3",87855.2922868431,1
67,"4",92533.8631442405,1
67,"5",86072.3029938817,1
68,"1",25131.7160288052,1
68,"2",6791.76723692559,0
68,"3",201070.871152813,1
68,"4",75549.5139724845,1
68,"5",31190.2942726626,1
69,"1",96901.8677501219,1
69,"2",109269.018050884,1
69,"3",225272.003240849,1
69,"4",98565.8720251461,1
69,"5",39816.9093523502,1
70,"1",116695.931458637,1
70,"2",70249.0718293652,1
70,"3",81254.9769696728,1
70,"4",77462.7732531396,1
70,"5",102622.765721502,1
71,"1",203844.992566135,1
71,"2",118275.817921257,1
71,"3",61698.3023630786,1
71,"4",89923.7959473606,1
71,"5",152972.593519095,1
72,"1",54315.8919404862,1
72,"2",131910.082725243,1
72,"3",60697.0036440571,1
72,"4",62684.4665271252,1
72,"5",8766.80133529912,0
73,"1",118297.748107061,1
73,"2",107778.088142571,1
73,"3",221226.880941289,1
73,"4",12585.3040521157,0
73,"5",187048.958742802,1
74,"1",40062.8331007699,1
74,"2",46204.3688295407,1
74,"3",128791.902952072,1
74,"4",60459.8375710724,1
74,"5",86191.6744159811,1
75,"1",89549.3407750948,1
75,"2",60069.3922539017,1
75,"3",49470.1837516344,1
75,"4",115927.162733675,1
75,"5",60029.5193410725,1
76,"1",22539.5029581886,1
76,"2",33156.7496285415,1
76,"3",93560.7643143817,1
76,"4",83179.7492725347,1
76,"5",13890.4485377039,0
77,"1",197170.232973736,1
77,"2",122469.056847161,1
77,"3",45138.9308102984,1
77,"4",25072.288359366,1
77,"5",85960.7147102518,1
78,"1",110248.793388943,1
78,"2",136636.044415248,1
78,"3",186683.728549298,1
78,"4",16156.2581828455,0
78,"5",49220.1036752542,1
79,"1",48566.364354911,1
79,"2",84041.1322626218,1
79,"3",163789.641309056,1
79,"4",317798.720697799,1
79,"5",53532.1954890082,1
80,"1",44721.7193730024,1
80,"2",39466.2790417168,1
80,"3",35196.7360446267,1
80,"4",83710.2989424838,1
80,"5",47830.0484818361,1
81,"1",18411.6068218853,0
81,"2",175001.197636945,1
81,"3",158947.159143741,1
81,"4",8725.21172816371,0
81,"5",132512.744862335,1
82,"1",59773.4903904186,1
82,"2",41598.7004669873,1
82,"3",81834.1658822275,1
82,"4",29541.8048869431,1
82,"5",146352.801508055,1
83,"1",27400.2857462382,1
83,"2",90844.2776785927,1
83,"3",48572.6940882699,1
83,"4",15000.6892461256,0
83,"5",23081.73013188,0
84,"1",21675.4191271016,0
84,"2",88688.2149441449,1
84,"3",62260.5664691506,1
84,"4",20468.1676386345,0
84,"5",61337.0678434153,1
85,"1",23159.6836544538,0
85,"2",50768.0202473657,1
85,"3",35296.0708003318,1
85,"4",22247.7561746394,0
85,"5",78317.1212129188,1
86,"1",43149.4824269491,1
86,"2",50052.045769401,1
86,"3",69290.2143832045,1
86,"4",14238.532528248,0
86,"5",7235.63610862551,0
87,"1",25748.3072111338,0
87,"2",19894.3252932515,0
87,"3",71715.9757276818,1
87,"4",25958.514852977,0
87,"5",43097.4740933283,1
88,"1",37266.245586832,1
88,"2",39746.7978119428,1
88,"3",9549.86011922417,0
88,"4",13877.5259552325,0
88,"5",71473.8123086518,1
89,"1",13169.5818266129,0
89,"2",26562.6917294783,0
89,"3",39278.4045538765,1
89,"4",13205.1502261371,0
89,"5",24392.7042030212,0
90,"1",15665.7346783551,0
90,"2",15312.1135243363,0
90,"3",50451.0192086566,1
90,"4",15815.286226634,0
90,"5",31951.7477369201,1
91,"1",28144.0711614474,1
91,"2",29327.0016315631,1
91,"3",20929.1917275664,0
91,"4",46970.0664518166,1
91,"5",12861.7651721184,0
92,"1",12017.0087312291,0
92,"2",8984.48135947043,0
92,"3",29814.4226769561,1
92,"4",2819.58070388165,0
92,"5",19299.3983948798,0
93,"1",10275.6002464322,0
93,"2",18309.3470161009,0
93,"3",17466.7824478621,0
93,"4",19480.932132553,0
93,"5",15464.6911918344,0
94,"1",40344.1936518562,1
94,"2",29146.0911429449,1
94,"3",18376.6275433076,0
94,"4",26197.6360554605,0
94,"5",14236.4236723037,0
95,"1",12862.3072551866,0
95,"2",32792.4047398318,1
95,"3",16089.4100413125,0
95,"4",6265.71423382024,0
95,"5",13592.6249540914,0
96,"1",18886.8779196946,0
96,"2",6638.70981605949,0
96,"3",26618.2156377423,0
96,"4",5436.02979086797,0
96,"5",9991.69664949275,0
97,"1",15752.8791019287,0
97,"2",16000.817382872,0
97,"3",5170.95961786606,0
97,"4",14909.6805945617,0
97,"5",4162.02140615662,0
98,"1",8961.37318983505,0
98,"2",16054.0077299511,0
98,"3",3945.57668448536,0
98,"4",7248.47152986017,0
98,"5",12509.5190352575,0
99,"1",17511.5311964701,0
99,"2",26051.2478639185,0
99,"3",27764.2835133825,0
99,"4",3452.04072572245,0
99,"5",3726.26938877529,0
100,"1",8703.89976695267,0
100,"2",6846.87764693045,0
100,"3",45931.3935698224,1
100,"4",8531.84361434528,0
100,"5",6170.32492189168,0
