"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"stationarywAR1","10yr_autocorr","linear",1,"trendER",1,0.6,109506.770310553,0.632563382028238,109766.067242378,0.729597541019891,257595.56790789,0.482747526095011,221939.832670221,0.571531911346931,243900.046705828,0.575433808744403,269195.914480722,0.510499941137661,107133.909922165,154738.011567657,0.52470007982865,1.90585067249574,154738.011568657,0.524700079825688,1.9058506725065,170440.400735259,0.59973567843832,0.596555447182819,1,1,0,1,113496.282434746,253078.922009764,144273.116459606
"stationarywAR1","10yr_autocorr","linear",1,"trendER",2,0.6,97330.6091347265,0.495716216012857,91974.8421523955,0.493996108319153,226194.342946599,0.387273771862629,222310.272581453,0.510705207284141,233568.470948224,0.495594597398127,232928.187297853,0.380826650823683,79319.3552007459,124271.866191881,0.446727124254427,2.23850298248392,124271.866192881,0.446727124251166,2.23850298250026,128372.044035547,0.596986751277702,0.607075050345514,0,1,0,1,97870.7140582508,227437.578238862,122233.129481545
"stationarywAR1","10yr_autocorr","linear",1,"trendER",3,0.6,109044.603364755,0.49721139543224,100670.232609506,0.528258664053799,298662.85978894,0.398183872101418,279971.688541279,0.530216970169196,284904.730666535,0.521850097457676,304216.164912803,0.405791037589883,122135.625821366,163138.236510918,0.483246568136683,2.06933699261607,163138.236511918,0.483246568133771,2.06933699262854,207899.108763892,0.575525923289832,0.592437837023256,0,1,0,1,84569.4573821554,181251.366387096,93235.6497165737
"stationarywAR1","10yr_autocorr","linear",1,"trendER",4,0.585,77335.1181998816,0.70482830766097,78698.6834819262,0.745523492371646,213472.468210258,0.534207435516569,190006.252726624,0.641717648492,200367.900156028,0.607838960185042,213077.538628506,0.540522258842229,56836.8135833886,130201.665013851,0.607311534055507,1.64660136342578,130201.665014851,0.607311534051229,1.64660136343738,105080.451670491,0.568003779491184,0.561251768233964,0,0,0,1,115583.042256576,321058.932354389,145721.803350177
"stationarywAR1","10yr_autocorr","linear",1,"trendER",5,0.6,78898.30642186,0.51879210694493,77121.9903108832,0.528107647659979,204186.705653626,0.416095907264074,221578.713901843,0.442521561929933,227174.367489518,0.456471866724481,200114.003846612,0.424747556212915,72953.3927804008,115804.820805618,0.490590845388239,2.03835845980499,115804.820806618,0.490590845384526,2.03835845982042,138639.055517301,0.607237585576121,0.604617688638938,0,1,0,1,83094.3906011299,223068.656095028,107264.024769559
